[32cBZcCYWscNUI3vjL6G3H1SqGfY9hS3zUShp6LTzYZVvrzeEDIZFe] esta na tabela, timestamp 54
[OiEOjKlEeIfR7fwt4Dkk18Rpr1rQcbb14DEHVyrBeHV37hhaSvkd1pM77iGK9R6RSirE4pL5nlQpefDAzGKdpw63HY1Sz66GTcF3F4TcU6qNa0lJufUqf4XjhZCl0dq5lRQs0zYrwk1k8OntQyTXosWw55EckSQlTcsTZoyrq7m1EIt] esta na tabela, timestamp 14
[xbigc9AJDLOiJcoHT64VaW5XZPfyblwKpiFioZuNWNFZSKalU8nB9I38z7Ih58pd7UbhAfzsH3lJIcmemzfAqWw7smXeYlJk0qaLG5UaSZO4s] esta na tabela, timestamp 13
[ermD1sJm2uHcWOGX9Xf4FUdIdFvxDIJb6pw1fWXdF67R8VSOUEO1C3I8xSCoF] esta na tabela, timestamp 69
[6m5Bd0q4Qk3diz8wRdHcEqhTZ7PC0jpj] esta na tabela, timestamp 6
[g9DvZIEevbZMle83EEKwTQApHf] esta na tabela, timestamp 4
[xs97A0hdMwTbLsqHn3TNg7qMEU7gVh9wNMZK4xzMGVAui9u8wSjgmsVWcen67HinIG6lNuJVnlawPV3IN2TEZze] esta na tabela, timestamp 24
[lthXe5FbDlaj9PKXWOXlAi7uSe50dYLAH3Vs58AGN9EIqgfl9MyqJJRL2Nj8R8LTempXG0afNmh45qNYOZSqgIgHyC6vvZKKDlzSi3WIOIsA1inLHW72mnCUe4XYYxVYEfWwCUAbKpJdC] esta na tabela, timestamp 10
[Fd6ddPF5nmpNveKrmmfNJNgsEGMV7ZzfudQ5IF8E0pNDQC5JIMDRs3N0BKN9gKURRB4sX3d1PfVi7cYm5QJimuoiGlmsNso05Y5VORIPJpQdKqU1ZTh6HcglQjD7y31hSDtcDRrmmy1Lr] esta na tabela, timestamp 75
[8WNfHdknVhwhmzoGxTmWPLLlNCRXqxVMy1xpLX6LimQO5ScaBtnFKEAGdjExvVJvL7sDTPPGMrCgUuuuBVy0YvqPVho8nlAKQsVi5vvUoWHkQxXucSQP9KxbmaFwb5UhUgyx9Av8DlvYaufg8GcipXdAEJEHQKARBtYURCuuMnMoR6THmtL7OLv6K0Ces4kh6G1bdxd0101yexdElEJaDx8RAlJZcRebjLsLg9vaDfqxh8G7e9PWRfPO] esta na tabela, timestamp 2
[QjE] esta na tabela, timestamp 56
[Qva5u9GyLjhf3oidnqSxAotYQsuORJIE6YrpwilW] esta na tabela, timestamp 55
[crbvgD7g582axASiu74SB1HtfB3j1PPMOebZD7Ix29wAggmXdZMqXNUYhhyRKFm1OlNDNBTwZrjPcwJSFESZuVMizR8GyZ0mLBJWi9iW] esta na tabela, timestamp 63
[bbxm8c336FhNZ1pUmnsHOJNIwVbHcG5N7SKybXLEOPM1yi] esta na tabela, timestamp 78
[rdi9hIPfpMvGbF9RziY2uii0FlbSy2G9vsT6J1vQED5ifT1JCg3ECD92w735GokxZv4dBFZFLnRmIJW4NHTn4CovF3amyhrJaGInuXX82kU8OCKo62gLyQLFjFuIJ5401DE6zcLruzdNmjryldNzd3MuajAB1dM9LYO0F7cTTPN5OSh039RpqcwKLYekazBMVQL8JG0KEVZZxWyAoPNzOYbXwPzUb7NWPFPQQrd2X2rp7MKmxvQQIk5] esta na tabela, timestamp 50
[O4Cvr58NqXhAjtLUBVPh1daJbN6u2HSu2uVy3JliqusNjrK51Kpvk78Wtf1aIHkrOuumkZZ55Yg3houGmrapu9Hw7Gzgc] esta na tabela, timestamp 34
[dfZ4dlhkaaRAAJfkHNjogd0vvoXPETh8IKn3pUxC3M1tZgA5BkkOxzBOaJDEIHnEdrd9zm0zKiQZxE] esta na tabela, timestamp 5
[KS71C5hh] esta na tabela, timestamp 51
[KDJCI6X67PBZXRW3QRS14WVMUYPNN4ZLG2KAD0T96CSBVFXQVZOP5GVOJA7V6JGTOOXLJREAT6AX42P38WPRPBNIYYVEPSLPV6ZEFOZFBCSKESC2W2R33X4XDNYARDHTBKS5ROSLY9YJCSELETCLFJC] nao esta na tabela
[2Nxn8z0ywuo5px1pP5ZslUIjPbqeXCZcUuXgf4viCrdPOif1bksHzk6aht9E9zcro4B6P0r13o9udiYHTd5mC5iuSuJPzV7EGRoI8LUe] esta na tabela, timestamp 65
[NPUsXk2Ms3quLGwGokh4wIw06P2XVlIcGlrj1k78ycLuspBY7l1xGlte44xWuiCMSHoZbs4l2ZrYmHxLMJTpBt0tlWUxGQCoVW65u5SfOkCbAQywbpVrAC8LTQQ1NnG3zVqdslPo7OTmx6zqYDViQkoJuS] esta na tabela, timestamp 6
[QCo1dk42huA2e0vbW0aIFE7yX9zLLAa0qfOQ53IqX8HQ96HqA9kAe1FB3lkWCAAFQtkjjoVjGNOT7pl6EWYlCdd2EtYECXK50ygDt1fKmZcmDdxEmBY2VxrgYN29] esta na tabela, timestamp 1
[zqbG9v5r3VgVUMYXRetCW7sQF9biX16VP9R0xNfrMpG8xVoa2AzR6RyZ0rQpZKeCwPiGIZvhQNEsj7wXC0] esta na tabela, timestamp 72
[cnBJnVmLtdTZhBt85v71idWIJZL2p6hqYa5o9FTg4uHYs9xziJSmjmNXzBSgNsvwyUbHwsdzfjnxqrHRGqR0lauvzpsEiJyK0PiS5Z7eLBHDbZGMt08bM50DVsSCKVHq] esta na tabela, timestamp 16
[x6peJ0FIBgOc7AQkVs1DFbKHUuGpJpwJo8PpNa86pAtPGvahbCJVg] esta na tabela, timestamp 9
[N1I8tWaagxWIdRPXDnP1BWywsyjsO4bwffCYLL9uBEhi7pPSbyIiXo9R6FdYJHmjAlvSQ66MEtzpHjYagElSNlltu0oZDWeUUNy0uxEbmXXA4zBahFpZgZH6ypst97SUjYQBP0ZTY94sPcLhi1Ll1j8kpqPOSG3ORW5oL] esta na tabela, timestamp 61
[KOdDGKR23eg1ccZ1o1p6pl0RM8PbE5QFqI5MXfvogpANrQASB7fkZEbJFKPTNqbrpd8S1Fscz1oJCa7Lo4ZQUf9pwTuniwXyc2a5QW3Jaij1gcp4Lh6Cn8q7RhMeHFjcN1cLKTNCAbGeKp2gmk2be4DtLz9sojTOisEaxF2l3SQqJ] esta na tabela, timestamp 42
[n8mtZY1pJYcP35LdzNaTrmmjQho6tgZktiARtQvE8auAhsy4wYJqbobw] esta na tabela, timestamp 7
[4wMmYvOdX1S1SDKt6WOqnAQCS] esta na tabela, timestamp 34
[vtzczjRv] esta na tabela, timestamp 32
[7aDIIQSFUomMU000QLEWpik36W4av3DFX4D7jtDOIwUrUYQzQaqFoAlrasppqjovfsrrIBVONNFbC2prAAztWAWUZ2zysKzKfd3qwFR0XhQ7XfxX0d66betdhIV573fXy0g4KZNBJau1R9sZh9Ix8V1uN0fE] esta na tabela, timestamp 66
[WFCegbl9V2AT68U7zZZd1nKZy76kaCkrQJslL80Ernmq3UhAVBQXZYLdfKxnR3LMuCjuExJm4Y6Tmb15rPk9xq3RekoF22GVzh6PjJGKklMMbPBi6qUTHONqDjWujWIcxvXw3H2H8FTY8fA8AmeZZyblr9MO5iLUAEzpgWaV3W8XxvS98] esta na tabela, timestamp 15
[MSMBgHaKu827FuvEAlmDvFQk45NCkhvxNcDuhXztoa711HRyyywqkq8foNUi3ZxP] esta na tabela, timestamp 62
[4G8poqAIzwTPWwHRbmULlPHVTkLApjrTecuJELb0WL07mJXlGrJWjVfT82fkLFzD4ISmbpAcFYapTYo3rHsVbRiDVRN4JX3xeYVe7l0n2ebN4Ms9OBc3uXtNekX8UwsFoUKaNYfTr4fVxkOoxCZUV0vyMfjUfvsGAE86A3OH5Y1GCWNCQzIjg5umQ1fO8RK76Yx6RndBVPF758a80wrUStANUESGidO00] esta na tabela, timestamp 71
[qqIdGDy3tyGqOFHp79RGxiecv3OEpiNcoLGTd74YJdIMxPqkoo64gJIX0VOj5w5EfralDQ4vxGbjSRXBtT4LTToHOrt] esta na tabela, timestamp 27
[JBgqwJEPFqIVCNy2gVMRohp0cevHZRRGZGwwlUWZ5KGbolw9nwK4g9jq8b8kW4oxrjuNz1zMiE5Fw8VDVgBXQQCKO1lGcDcABlqHW1rHYQJIZSYBeXfMjggyBv3AIiuZehWY9Za1RLniYXyldLAYAuPToVlrdRPyOCcb89UzBWK4gxEoAitFzop5Dar4gXjEWxriCY7DtUJLE7JYabmD0uCV] esta na tabela, timestamp 75
[c4U5bQNQlc2ZMr7Mje1ZmVMSbgDEan7iNDfcOnAfF2AyhLJBMwmUg0pGxVsPQruKFCUMMjpRMeZqs58JRfGRN4UoVqIfCWQrxh2MkrXlZufOJX7e5tWvE3fH31HnFBjdwAZbyjGiElLS2jYsTEbL2Cy4qyNTZP5udMKxM9KNhwtmyigVTI8YhWiEJu2WOhSbnYz0] esta na tabela, timestamp 53
[jHFMCds6luF54knWFJo6cVOW65VLxli0cJOjWLmjNHViOPFzSwELUEl4RhKr5WbGeA872eNj5QSXYfsH3yf9Y2JtR1pycoWJbcAbOzEYg] esta na tabela, timestamp 12
[CS1oIa3hrJDA3H6LRSLhZOiALF7pPpIAv8RWiNwxOwsqXioFq5ZeoT0WdLmcRWCDo1eUqvu0Bj14q5Naa80AD7TMXGzvzqPVeFN1oFvZkOG0iIL7giF2X4ElcISSpI3Pceat4WhXxN4amiBXzE8ChRg25lD1V65Z0uHVVSlngtby4fw5rH0qun1vvKgzI9NOowIOmfC4151aIf0D8l] esta na tabela, timestamp 67
[5zrpEIxcdmhhUWD4JfxxtAeTrDZJpvpih6y6EQwEb7dcPiJ4xmhjshMXTKOBIc2pC0VtWqAMvz] esta na tabela, timestamp 24
[1MkHWWIRueCTCQiNEJAfnXLs4lBBIwWoWvb3Pe66J3tMmadMmEWZVUXcwmspgI8dijaFfQjrMiBXS5KmHuVedefmlZHlziY5X50EPlIlCNTLmEtHjlXCWojzus2Sufar4xauNYcN5e7GTWoXJtJEZqutSoJZM7jCDzEEJKDaMX50L4LHEpKBSIRkPPN72tiH07YUhMjiNyaYGaPwiR] esta na tabela, timestamp 11
[gWopuOibHEjxUaTn5zIKmPKNC2ezwr9sDQElWENl4S251s4xSZ] esta na tabela, timestamp 41
[yr2uiN1MvK8lyxHmDbiV3LochIJaPSpYJa0N9rh226BcZXFnO5cSKNfczWOiIPQMaDwUiscRN8Nbow7plCp0zNjDc1xadBQ28k9Es0SbyQsJ38Y7pZGQSZboLWuTiphJMlgR8pqjIyYLs9NPbyqsAEiAC1FedcGcVX3rYcJ9rCy7ey7J6ghb7L4oaoQZicuBSTtmQBddbGP] esta na tabela, timestamp 23
[ysJWo4jIcSTrHYb94ASVia8OfyxdmclusSnxPgGZoPPBUIXyLICMHvhMhQ7dljSYiY0xYY5v83uoF7kepoZtRCRBiAwX03CUCOMZQ32vAU5iz8QNtuCckTgKnvM] esta na tabela, timestamp 35
[VaDSaIO8ja0C04ipVGecRuSzK0ecwHgM7pIDHoM0giPJrPzbOLUzgsoXP2gVlfzqXLhzwfXr0HtWFXmydQwUvGF8gm8VCX9WeoM2dklCbizXkjPT3qEPw] esta na tabela, timestamp 0
[84By2nDJWHBPk7bKtdvgPlanM5fUfERrplvlhQkN6mThBNAiNz3cX9v5RbzPzIbychLSu9ar67N9wGplhDDZV2lrEH0afZ9UBx6N1x8mPUwSj3cAV0Im7Qcc6uRAd09qRboE8GNDxMaFlgrooPChIhsHoAWZ8MFQQTxwtgEfiCuHB] esta na tabela, timestamp 68
[24Bzd573DP5vudsDKMjhUuwXVJHw0gOD7mYn6iAJkKDCkvAgnwCj7GD9KYGh0lkZgMbzk5sFltze77fdclkuu41ZYPQd9Bra9lCY2ih8ShXqx7Hgz0suRykrMSPPJNX1fMFdJ6CgTM0NFh5N7xFw5PsABq8zbOcC5v] esta na tabela, timestamp 18
[SktJrjXj7DLGQhAJGncO3tk6oZe] esta na tabela, timestamp 3
[djieS5U62J6TMRMgCDDOOsGzgF9uK0QNURbwwlJticHgkLqM9cqMIGH6sAcfv6w3ul07gprKcucoR0HFLdxeulnwP8yYuMiLCbYV32pMnUwZWAurAbORQRETJwSQsYs3RJRmTQbz0uNTlK8KggHHzPuuMbCMB0cXSb0vKThBHALO2yqXi4Ycg] esta na tabela, timestamp 36
[0K2Eq00sKv0tm3tZ38LLnRcERhp91MVbdkCun2MOAmYRYuYFbtHwWGEpc6jzC80uRID8OnOTFz9Gj3JkrJ] esta na tabela, timestamp 8
[P0] esta na tabela, timestamp 17
[5zvGqIgW7qoNundxj7629ZGgP2O5G0PFR2C2acyDK1LqIuUuyhGdD1VtzhxniUmzg7oCuOZvhGdE5QLsVrRB8PIg7mFvmzoXhPfDQQmav6movzCN236czDS22iJAp2b80Inz5fWwXJWfOaABUDM6ybWl5Pc6N0hkg62mxANFRmbDac] esta na tabela, timestamp 52
[v2zjPxdidmoDhiqBnqhlvAZDL4UL1dLBcDj18TLfiRWzj4hkEBvYUTWK0KijbLfobGs1gi1DXWUNbbPwtuNVGt7TAdoF6GtiyS6bEptd497OcqAU0Zfw3GTgjgt78JQGaXSDrFDIU8Bgz0ZOO1FKOY1NVxRKLbsyjoVSuM1Guv5PtoY3gXSkRyOO0GQocLj6hn6U] esta na tabela, timestamp 22
[XEEgCxa30IAwjD5YI1vpadobN5iGRwlncjcKwzruNCXub1mPmZs1IImZ7LjYDEVHxyHTpgTte4ODjKC58Y7YhXvlwDl7HE8MsLlUxeI93td5BlvZLFKG] esta na tabela, timestamp 37
[cpgVSZtYxoyBUARt7BgbhG5efSCqvbEoQluoG] esta na tabela, timestamp 10
[cA4otebORu73ooFusm25IJOqqZUzz29zRfNTGLNzbjsFzSsWuyPasjqxleFajPP4Ah6JIhKVoc7LR7JctCYLblgIP4xFn2eJLkLHWNxaKiQCfraxvSnfpl5nOLbdMKsFFV] esta na tabela, timestamp 20
[dglZ1KVjf5YNcgO0aHmNmJnthoQBq871PKlLAhlkwfWZtbn76YCliC8jhXkjuIMSLMAx8aCZOCwNdKagFsOHn7TpO9J12BI] esta na tabela, timestamp 74
[OEz0F1] esta na tabela, timestamp 39
[gBgLVsfqhYylZsQ4pueofX1vNWmXK85ysaEAULSkVcSOPAIzCup84t4RoiA1QBO3qTusdCvI4Hpicc9uXvQa68HAWxmI8AgMB9IjUlOSp2qdFvUYaWG3i9IAWjP1UnlZVtAqm2yNF1ZycQClTqWmUqsnDe5nioiF9fF1NPMHceVOIkmyep78C15CjBwTAanc2cC9GPCMrVoQXfXvi1zgEnWelmS] esta na tabela, timestamp 73
[OAUTHISrZKximhiclDoI] esta na tabela, timestamp 57
[lbDwo1p6L77SNs1AdSvmVqYyZaDCSxW0YzaLKVcOq2VHvCpCBXgLO74oMF70DfCQTHETOpSm5aht0zenkt9EE9fkz0nqsAwoWZ88jTPJ9GFvzJcM5gRsG6GtguoG4NUJosoC40wfFikS6KO3nMNydr] esta na tabela, timestamp 31
[WmFYw1qNj1ld2sNj7tpRAppkfAL6hsqyp39xXFBvUVIzCSSx0vHoOqbrqS4lhI9peh8xnyTda5206Z9vKlTYkRylCDhaXBA] esta na tabela, timestamp 14
[Ko2WTqSl9joGrXVDjNIy1mAOx] esta na tabela, timestamp 69
[av2q2wMIQZpmTqvz4fEJ6as8rscsNasvUjI1sKG7WqTE28Reb5s4aD27DN2o23jBwaahpnLKGV6Aw1Z7htscePtZETH4xV13ovgvxbNoc4HxATYEjEwOyMtEPGgI90GYBlfCBx5JtsYGtFuCsCP7BVVEf0TEzsPtk3KOd1sMuGmbvaIIbOE813DQnwISNIFhoA2p8Bqe5VTyiR] esta na tabela, timestamp 58
[gKhBDjn2LBg7WwN7gd2ppCQXAtIO7KMsocjvreoet9wv9M4A5m9rhemmqKNYhnWuLZy2IAmiHxMOXrOurzNqXDMc80TDSLLKbJ13ysl14FbKLqpUNjphgxTUx9VDJjSjFEjKEfr3rd4DJujIG8OG] esta na tabela, timestamp 28
[pstalXKvSxMgbWuWrImcs1Y8Ye4IzDB7YOZGy66lZG0URmBcTRgUCYNBKyoR4fGbTx8n39Psb71swgWxNoqzI9RX91Lk0uWdf4TssCdbkx52vC2lwi2WoAGMP3QzcynADgrGEUAZqZAcyu43U6xZwFwzcrN8hycXL8ia8x8ReHuBzcmEgcxaMkJl86wi1ByqTI3h5r4THx2gs3wdnpf] esta na tabela, timestamp 47
[KeBmII8eS0eTPQc0KrcgbZya1F7HVx8DDUBC7L06kYdaYjJri2nBmCnwHExr5lq2UZtEZjuoLGorIe2qqR] esta na tabela, timestamp 38
[9Ulz0E0oiNFumKSl8wdVemwIO2bYWl6Qio8KlH1EsrbYiuxrkHPViWAKt3jUqPdvAHDxvnJzpKrhWaJrA0CW2o1IPUmDuY0SkUwYS6SAvtoIrxrum] esta na tabela, timestamp 59
[vSCGKrDNc234zEiE0SLd9uMNfXqXxftOTKjtPClzXD6exFgHE4aUjTPgmuPujH8lL6yIBGQj0pYiD6D] esta na tabela, timestamp 30
[dpPHCOVNHairdSwtLQsfUCAQKTsXxpVza9HWBrEGQjvcAMIH32Ml2OKIlLSsyWiOsiyiIM8veCLrn3WqhRKFG46xCC0Sl5dDdHfbueuAytC] esta na tabela, timestamp 33
[MBOsKug5Y8b4MMbdVhesB73EhBLomx5LrV6rp8VrPzeuYgsXswSQZl8o4hr0GAkHB34qrwZ4KIZh9kkjgOgsId4RmlsvxeIIPoS3OAwkJRaNJPnV2McU0SmLEberQ3KaU4WtCbTsT9rbeLnS6KZwXLTis7p9se9LjcmYI94jfowcOZzpw76XGDENp6bFgRB4XL5fZ7Pz4HTxYlZLPRyVIZAX6KrB0R] esta na tabela, timestamp 43
[gr85foOBXj1Ea8K8mNn5kX6Cj5uxvlfes7jty3sEXRGb53WEzRcwniPJGwwOEy7HvfRp5ANDMSrEXcPDtDW9M3uNUbAdA2DLCgJIxnRLLM9USp23PleLSgupYfA4uqaJGB3pkizA09Ap59hafXY9BMuoJlyVUdRwXSG7hCz6Awelu1pZMPvSnTja68GXEXvUJnuN5OPs2YTkqmz77fmlyoSX8EuaUh4E6ss2FNGXqBksODEqx] esta na tabela, timestamp 21
[xvxY4cZE86eVlMbvBvxKBOLl30UTRuPjs62pBIpsoy3muS15SsRa6e5NfmXPs9Z8vjdMBZnHYAPdrMTcltUcipW80tncAE21O6pHQXF6vTkRKRmeVJ7MMpyfCX6fg3gzeWvdOhMaWYLmk1avkAudc26r03xpYJIq9uXknE03uBX] esta na tabela, timestamp 13
[zYIuvLWdqUoSzYOZvytwbKPlDZaW1mPudGkYMEe5HGtV7NFAwXYZZPtRGZY1Pxwji8qC4aP2AFMki4e8yHbwUPdx5moD2Ev3noMK2GFDhYx6bvyGINKgstsmOWcQod0EDAPOxQ1P97MLs5PBXkNpGoLF8ZLlcshr] esta na tabela, timestamp 56
[XTGC3lUAtidmf7dj5LawDIPfW0B2OrfmPAenXEKPXCEgyF0MgY06eH3qRhrH19dzJU4xs8T9io5tOJVzgQHE5p2DqwczEsxAbNcBJIe98moVSPUcUMqxYqMxPiGPywHy2HSr8ckMXi7eDdEHo2JTezveKRVbP5ptPwc5hRmve] esta na tabela, timestamp 44
[cQ2EiflFStpEcwCs7bIACHEmv4bH4r3q7aqNdGMUq1H5WDpItNMfV5yjCEugikLbn4WiVZZAOhAuZl1IO1Y1wYuCR082wKPDbVR8oeOyxBueUneYvTwhgAa0zjFY3gZafLFR8T7grvj2thI2tB6wGYpyAuzsOx0NM1tDMDx8nQYEIn8A0LoNz2W4saZRGVlRL2zhWgI0vfdD6zJChHP8J1RmVXuMLUXPfOoc9aV6wlQeq2StH] esta na tabela, timestamp 54
[gx0SfGaocNVpJ4OFl9Uznr6o9oIjH4w4qLUb9kG8kw2C0s96417wzufjxCm8iTd2pHgYD7KQDngePbKSdPfCcB1TvSbaOopyVCr4AHTAo274XfLTAM5DXn5JrylHv5wy1igpYnXH] esta na tabela, timestamp 25
[rgFS3DbtTspBSRKgWQq3Hz8szReRd6msp9ucTKZMBVKVqt6hzqQfPiIUq3rGA3F6pAWgt8GaTBO] esta na tabela, timestamp 60
[DxPaq8agNgdO2cFYuRESCcm3cZhmEL7mLDd7ubczYmePu45pqRTK1Xn8YyZZa3GBksxWwj1gZWlOSwZjtB2hdJ0odhflC8ZC542tHsb9LyKErD6TY4FmHJUum6JU0DHbuFn7ckwnvRR9hVqlID4qnZT7XKCzAXk8Nem4i8UTVsN4vsd7cxOC45vCquV1QYH6TdZ64NW6QOjv9Wy4rCIRpynIoAzOfkQ2O1KEOkBChp4gYvrx81zueF] esta na tabela, timestamp 76
[3EJHvaifkTBwAksARwHui6Bix4qYSsJfPtgnlvi3Bx1mhJtLhHqZhpE5ugkEuk1GQE9hawgOaPOZj7AipuPxvZFReex12k0B3WXDNAikbusewTfMUk2Xw0CUOOKFTnZHu7xqH6jRARJjNTXa9BpjdD2ddgHqRB3QirwFcr3os] esta na tabela, timestamp 77
[EsYYjqlqb] esta na tabela, timestamp 63
[xypyAGraHnghi8AG6rC5z64MNg400Sv1Z0voOUQ5Ed0Gl4le448061NNtCbQ9HJbmoT3nmA4uHnOCXT3PLXvhubjdEKd8kICuMnbnEFdJirQc1GjS44jQHyGG7LYjJrvzoMoq0hbclJPAecE0cDZMBz] esta na tabela, timestamp 4
[ZRorT3MQr9f1lmButpOcamkckkX6MfH1GSyab9UYdyuO0wDoz9Sd5Y2IRTwZuSMUxGcwl7882hgot1neMa8vjAK7B54fNocInXHK0Et0kIyBTNLaWPZLZOr1aA7bFT7qWDmrovdMW0hRKsUWss60aVr60YWRb3z0gT40eCiSYuduG1] esta na tabela, timestamp 49
[FD92WUNu6TDgjdCr5QtW0rWdijLRPq2tMQjyZjAUuvGJHii3gYt6raEYl9MZHzZKmU1qDwW4Pj3WJziynsfoXw2fAUk89nTvYEfEuiLu6fjKvXErCADH3dhFTqPXfSF16Mv0XNm0wyLtgELhJz5fMbFRC3bgIuCdgn5b4xmNmAHwN8rzRndMdAU5knHXUMdpDf8C3d5qq4UjFSjLfnBytYu7r] esta na tabela, timestamp 51
[sZZbwfKT6ttcO2upoGX35OAg2w3676s627rvu26Q2aVo2ZVsYUakwwhGZYLu1qJp4YH2EC4IO4C0SjDBgtO4pzA0cpOUyGjaKzRZqrxOh4MI3hBuZasvAkLxDUREultcRVI2jKoCDZNrhdgpayDQLNCFWrFbrSLWHZJ6tCfxTx6w0jERJBMoFQrcYm873xeUiEaztoFACXl] esta na tabela, timestamp 70
[3gRvspnCDWou84fH8CQ0p4EiqnSzGmFrauPXZrKIzNlgQjZoSv6sZHFT5yfe95pCiLmXY7e1Ml25SRmr8gMBwhMkv8BTtMIcQWPd1xX3KiiRHMBPBt9dOs4R76taVdLAvbYdtGmH1CvW0Sv7xO1x8RjVoN] esta na tabela, timestamp 2
[QBTxVqoW59GYwDIuuDmlPlwwFVOgv] esta na tabela, timestamp 45
[MNv1qtJkuVX86auJ9Isd] esta na tabela, timestamp 19
[5wLEpks8cfZUhLHJQn13H7QGIku54DyZu5527SO6lu9QVw8H0rXYwTE6rJX8qeV2TofQBB58rH1E3irqqHhFbzcdnnYJl6Dkm2mQ] esta na tabela, timestamp 5
[77bo616Ug8oqEXR12lB6DyoxNQzvP1erQgLTpIwJW9dkN4MvZpr7W6zb38bOS4S4t5Cw8zOY1wfy6A2DeKL02YXaGYj7F6nSaya7LFqQRFhUJlV7T9O8XjrFSp4tFStpZ6dYW2s6UrHzWdDA1os93SS2eZzwY9rV275LgOgQ1tEqJ] esta na tabela, timestamp 26
[5OWvcjTG2NbyCoI0bDZYQTz0w7v17pcuRVxer60nOpcJhA4iIHwDxNRsPwzuRkJGaqOcfNe3aS52QDcSvMd6JSv9MJ6bTxxgMas] esta na tabela, timestamp 48
[8A6BNZJMJPZULOtZ1I5doJqrcMKJlFvTcte13L2Yh9teO0pn9c] esta na tabela, timestamp 50
[I1ZPpPOMyB7rsAJpu6cCYbdpnGIHOn9EnIcKkWoIVXeUZ8jcQtWV44hhjSNXJKGsL49BPfvUtj3OkB0wl7VKovQ7yDL9dibYOIO13WUUJp3q9riGCyTw8njUFMEjgYnC8TlGaoHSxJgULRgwtkSWAxvJJyInoYHGCylX5e9gKyiTQYn0xrWGblb08C152ZJ8REyTPvA9e766mmRvVqkqpF] esta na tabela, timestamp 46
[dc698xK2tLlkhBy3FOBApp4wdqIP33TKB6l2I9ayHWXJoZISXDhaOPKpK2ZNrtyvpyCnaC3T1riTTzKSIWY10RN1t3NIfA2Knd6MrL0uQmh1WRopEYn857q48jkv2Hdh4vz4z8I5oYYVVUFY07UKaD8O14CLsUp62dOW8PowtN0D79yYRfXUmtYcE9KA6] esta na tabela, timestamp 64
[F4OH8m8TPGGqEGfB7qImYUyvIq4e5tnz4OzsCaF2tl8WLKa6DOxjIxcoJQlWzeR2OhvFunnx6hQw582RxmfJ7WOLCh95UPJibdS7muppaPoNu5lmt2w4uzS9AZDhbPwMXCTN7qqC3iFDgPAlMlkrD12mhg6bOq0t8lFaEAqcFnpao2V2EgRtbt] esta na tabela, timestamp 29
[6zHq] esta na tabela, timestamp 55
[dQ8SYtXc5ysx8uc0gFcKeevvB87FPQLoLg6p9r3IELdxmp2X07S4UbPcgWN5x7sGmfqIxbrh81HkPJvexpC1KbKVyFAqqqlYfitJYz3mvV4AC62JkaVR523D6JDhyLs29c8oaWhqaRVLJTz3e3IplYgK6y8XJDc3lil8CHoZ48FVBQXQ2] esta na tabela, timestamp 40
[2NXN8Z0YWUO5PX1PP5ZSLUIJPBQEXCZCUUXGF4VICRDPOIF1BKSHZK6AHT9E9ZCRO4B6P0R13O9UDIYHTD5MC5IUSUJPZV7EGROI8LUE] nao esta na tabela
[0aknO84QhWhNQT4] esta na tabela, timestamp 26
[PzvW8cFKSi0mpbwxoLqOPIWuc3dd34eIuUB8Sl120eI4S2yuTmveSrUVyPUeTrwAPfAPDqWxig6T4vc9TtxtHwXeuNvptFNEVdeFCr2] esta na tabela, timestamp 23
[DVvFUhBV6TiVh75jDTpoxfpUyVj1pjUxvre4lKMNzSIiSWb9sndqIh9MN1UhIXwxxh7qI9dRlDdaWTGxPsgCtCBUXSmXq5XvGMpxS] esta na tabela, timestamp 17
[wSlNZxNXuDTAbJGQbI3vdVc1Jg0UqPqjJcYaCgBWP3rHImol5aJ0bOzal1Y0t5IZ0sefEhOnHw0oZJpQVmjkxwz7c] esta na tabela, timestamp 8
[yOtcPu00OLLgPZP0vXKHCailG1xNrE3no27iTpcJ0SBIVcLJcgdOH4fA721zs5LdDT078L1vh5tzbaDsr6mhVlxhj0uvP4s0qV8r8peOdp9Jla8HlyfM5rQyuxNoOeCAm185rDbunBQ6F7oNsrxMYOyEkmRkv0Hd21UvXL9yzN8rrIfESmGoFxu] esta na tabela, timestamp 1
[tx6RaFLkOPIujbE0v5qvt9PwuNC8NiEDr4M2yV0t] esta na tabela, timestamp 12
[S3sBMpqNy3NG4mFgs5w6hz5DchkWTjFuCXHYxq9opICLNIlCRoMVo6fQ6sqNMlNVTkg7XC3OgM9DgTft81Yy9C8rSJwyxqw1vjN8GWQ2INNjQEjLm8i3NVY3U1sHsJsV6n3RL86zIFTgSlg20YB3Uv9N8hR80An8Pfg9XoOPTHglTzXY04yQBA] esta na tabela, timestamp 7
[e2qMyvJkBtnDrz7KTx6S1RDEbHQAdAYeNO7h6DppDIaJZwLERVuY5v9qvIxAZBlfmRfdT8cP1JgKblL5eAO] esta na tabela, timestamp 11
[AZKtEZBJg1peDUdJivkO79xWU4a4SDT8YcERK0NzizK5cMCDkKc3pxdPtpj9SA9XRInN5Sowk6vDWIjGqelC5ry4LXiXjF8GajUkgQ8aiJWHHxmHbYmnfJLdN7nRNZWc7L4kBmI5ejG8Bno2T6k4ltzfonEEwV7eWSU2nWmS6iptEVCR2aTLoXAusfD2xsFZPC6v] esta na tabela, timestamp 21
